mktid,prodid,price,sjt,s0t,x1_1,x1_2,x1_3,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,delta,firmid
25,5,5.20914139813691,9.29991214139802e-05,0.213163809084787,1,0.0688765334050147,0.202667706101841,0.510319756016981,0.553917989804582,0.477753780582519,0.463361556272672,0.911865493594469,0.768734086579999,0.831498678408284,0.590952095869986,0.243807192743061,0.256664301803281,-7.73722615990792,1
25,6,3.75326837452541,0.0061063641207283,0.213163809084787,1,0.539897712777579,0.534342198074726,0.505609544223255,0.550601244884853,0.430651662645262,0.430194107075384,0.0792826245475946,0.637312177876544,0.0062857345551548,0.406166812069743,0.217741590869058,0.236865410897834,-3.55272940107122,1
25,7,5.15362697226973,0.0066713983782342,0.213163809084787,1,0.898014818664911,0.177156590199588,0.502028373164382,0.554173100963604,0.394839952056529,0.465912667862897,0.805491315676032,0.521100160052098,0.648816259629505,0.271545376806322,0.198220858791242,0.258196267927808,-3.46423143701008,1
25,8,4.98332625768437,0.0017523760815514,0.213163809084787,1,0.411364143808151,0.628170019669807,0.506894879912949,0.549662966668902,0.443505019542205,0.420811324915876,0.478686123199626,0.379710287878097,0.229140404543888,0.144179902720468,0.224810423621636,0.231304401261131,-4.80108829897477,1
25,9,4.22678044926714,0.0014266765555227,0.213163809084787,1,0.398201480628743,0.309265045455264,0.507026506544743,0.552852016411047,0.444821285860146,0.45270182233733,0.317744208148864,0.703424827869039,0.100961381812149,0.494806488462587,0.22553618260641,0.250277115312149,-5.00671327453013,1
25,10,5.61990933040668,0.0087053030639862,0.213163809084787,1,0.762861814528709,0.896002235897685,0.503379903205744,0.546984644506623,0.408355252470149,0.394028103293088,0.727378005079105,0.303081360423028,0.529078762272859,0.0918583110358733,0.205557827461981,0.215527322005389,-3.19812853932642,1
25,11,4.31678913147963,0.0196766686615333,0.213163809084787,1,0.811198761879244,0.367890648231594,0.502896533732238,0.552265760383284,0.549568598178934,0.522270133088254,0.249621108063101,0.109435309306501,0.0623106975906503,0.0119760869230095,0.276376143072271,0.288431912175463,-2.38262732490609,2
25,12,4.50023941053706,0.0073593181618702,0.213163809084787,1,0.534273502528957,0.852998741398528,0.505665786325741,0.547414679451615,0.577261124113963,0.47375932377156,0.226446773513097,0.381332740142901,0.0512781412344919,0.145414658704893,0.291901200240368,0.259342808359622,-3.36609363947382,2
25,13,6.04609817450869,0.0054729988839194,0.213163809084787,1,0.786553306917227,0.555326120564583,0.503142988281858,0.550391405659954,0.552033143675136,0.503526585854955,0.709697639020403,0.816545088903854,0.503670738831134,0.666745882213002,0.277751605539336,0.277136705375866,-3.66223421863597,2
25,14,6.06068114773261,0.0129515913010502,0.213163809084787,1,0.999116784266249,0.682675864900378,0.501017353508368,0.549117908216596,0.530776795940234,0.490791611421375,0.995104342395416,0.703756439915045,0.990232652254212,0.495273126721898,0.265928385605627,0.269502463033958,-2.80084226588656,2
25,15,5.65084179021734,0.0127451368262074,0.213163809084787,1,0.976711448059712,0.281993094397212,0.501241406870434,0.553124735921628,0.533017329560887,0.530859888471692,0.891022279353966,0.163602555269751,0.793920702305137,0.0267657960907918,0.267170356155421,0.293631735622289,-2.81691115342514,2
25,16,5.30044041889707,0.0007973681731288,0.213163809084787,1,0.483405378169823,0.416983400188875,0.506174467569332,0.551774832863711,0.582347936549876,0.517360857892526,0.906413900051572,0.764226893662841,0.821586158206701,0.584042744997555,0.294769656723233,0.285466700893875,-5.5884996850115,2
25,17,4.19097224683069,0.0006794205135742,0.213163809084787,1,0.120359432836401,0.559843424340539,0.509804927022667,0.550346232622195,0.618652531083218,0.503074855477359,0.216144653413132,0.925569502575406,0.0467185111990828,0.856678904097685,0.315392108461268,0.27686535143892,-5.74857595692199,2
25,18,4.98728455269445,0.0024706966467197,0.213163809084787,1,0.416804057967535,0.834237404733165,0.506840480771355,0.547602292818268,0.589008068570105,0.475635457438097,0.549303858680194,0.211613129135575,0.301734729160951,0.0447801164225497,0.298533132652279,0.260459067038768,-4.45756077279334,2
25,19,3.6372820664041,0.005060500618745,0.213163809084787,1,0.635498517865405,0.0724764856785014,0.504653536172377,0.555219902008815,0.567138622580318,0.551811549343563,0.324391091237862,0.205983399914347,0.105229580074491,0.0424291610402739,0.286208511385088,0.306376754353865,-3.74059551195657,2
25,20,5.41696769438346,0.002804709876679,0.213163809084787,1,0.542963553178032,0.966166794680755,0.50557888581925,0.546282998918793,0.576392119049055,0.462442518443338,0.841672892656831,0.317326293429751,0.708413258233317,0.100695976501864,0.291411685343818,0.252624485802785,-4.33076082402153,2
25,21,3.52055154695186,0.0030298274028537,0.213163809084787,1,0.492554017573231,0.192467896794304,0.506082981175298,0.554019987897657,0.313630534151155,0.596791420168771,0.177684199543805,0.601487110966889,0.0315716747675226,0.361786744659295,0.158723075710818,0.330634375379328,-4.2535552717286,3
25,22,5.23446031544661,0.0038833578366863,0.213163809084787,1,0.452325992386187,0.964112889762461,0.506485261427169,0.546303537967975,0.317653336669859,0.519626920871955,0.271276424948038,0.90361940249888,0.0735908987325885,0.816528024572434,0.160886733266446,0.283874025295754,-4.00536072567291,3
25,23,5.75163148545677,0.0027598249573555,0.213163809084787,1,0.60878923478611,0.971792110863631,0.50492062900317,0.546226745756964,0.302007012429867,0.518858998761838,0.974568477854226,0.245607394946649,0.949783718027104,0.060322992452479,0.152489570679456,0.283414662400395,-4.34689367040307,3
25,24,5.55976453548316,0.0008995708497142,0.213163809084787,1,0.386396274209978,0.767744839079327,0.507144558608931,0.548267218474807,0.32424630848748,0.539263725940269,0.970526135044607,0.0610734009252154,0.941920978804623,0.0037299603005721,0.164439750998458,0.295660623045632,-5.46789838990292,3
25,25,3.93188290803105,0.0004470199034795,0.213163809084787,1,0.0182430283185951,0.44993915084932,0.510826091067845,0.551445275357107,0.361061633076618,0.571044294763269,0.163679539957789,0.629384641725363,0.0267909918007935,0.396125027239763,0.184439702659101,0.314899678366836,-6.16721308543292,3
25,26,4.67193347955467,0.0032795110795426,0.213163809084787,1,0.45867571019182,0.894752534277531,0.506421764249112,0.546997141522825,0.317018364889296,0.526562956420448,0.348872907475799,0.844663226788114,0.121712305570617,0.71345596668811,0.160544999646606,0.288028431993793,-4.17436657670262,3
25,27,4.93054120441182,0.0004376848742617,0.213163809084787,1,0.180723802349798,0.749929212975629,0.509201283327533,0.548445374735844,0.344813555673498,0.541045288550638,0.746756918269025,0.492293128105322,0.557645894982652,0.242352523979723,0.175579505057675,0.296733786028218,-6.18831701957375,3
25,28,4.01503213199153,0.0057643845937367,0.213163809084787,1,0.709493358188255,0.166010892447402,0.503913587769148,0.554284557941126,0.291936600089652,0.599437120603461,0.298361360655144,0.855513141589253,0.0890195015319891,0.731902735431913,0.147110819552304,0.332258739407191,-3.61036252755128,3
25,29,4.56482196350031,0.0011451918179103,0.213163809084787,1,0.29973753816419,0.843924028414068,0.508011145969389,0.547505426581459,0.332912182092059,0.531645807006794,0.60870325799931,0.267148001345757,0.370519656298974,0.0713680546230328,0.169123099131757,0.291078964355499,-5.22648877733847,3
25,30,4.2548029744051,0.0001100771412885,0.213163809084787,1,0.0219204029166149,0.159708543018339,0.510789317321864,0.554347581435417,0.360693895616816,0.600067355546367,0.862050730963087,0.192393965213587,0.743131462753993,0.0370154378506067,0.184238588704277,0.332645887245475,-7.56863480140665,3
25,31,3.5962449341866,0.0004171191872977,0.213163809084787,1,0.124592066763167,0.0877749111077395,0.509762600683399,0.555066917754523,0.591315662912348,0.495488572060092,0.28506765880081,0.506282257365013,0.0812635700941752,0.256321724122613,0.301430610151026,0.275029314475985,-6.23644420403733,4
25,32,5.37232371156015,0.0016599020553618,0.213163809084787,1,0.504579088799871,0.673668305217585,0.505962730463032,0.549207983813424,0.553316960708677,0.436899232649107,0.730609473273178,0.664664765853275,0.533790202436511,0.441779250966789,0.279957760251669,0.239948546692848,-4.85530232903927,4
25,33,4.25574033578966,0.05167794267403,0.213163809084787,1,0.946426687376112,0.659954397554921,0.50154425447727,0.549345122890051,0.509132200851053,0.438270623415374,0.270795033568878,0.18254830952468,0.0733299502055698,0.0333238853103184,0.255352330106213,0.240761829479218,-1.41702987713001,4
25,34,5.09768831695581,0.0057761058131499,0.213163809084787,1,0.759484529807136,0.564179621014177,0.503413676052959,0.550302870655458,0.527826416607951,0.447848101069448,0.781360035242658,0.261437386343673,0.610523504674408,0.0683495069782107,0.265715036702469,0.246452095636113,-3.60833120599901,4
25,35,6.00933435368186,0.0023460685912423,0.213163809084787,1,0.604901674071677,0.73076831212169,0.504959504610314,0.548636983744383,0.543284702181497,0.431189231958697,0.940145777965737,0.189154879987826,0.883874083826801,0.0357795686232089,0.27433677407593,0.236566359644877,-4.50931993954033,4
25,36,5.22538702625144,0.0102291990786379,0.213163809084787,1,0.696677286632872,0.752431695161154,0.504041748484702,0.548420349913989,0.534107140925377,0.429022893654751,0.334794202232156,0.854471014078109,0.112087157848266,0.730120713899672,0.269212297190192,0.23528488545925,-3.03681464140756,4
25,37,5.59843013721018,0.0095963206680282,0.213163809084787,1,0.957309122991067,0.0741108729628468,0.50143543012112,0.555203558135972,0.508043957289558,0.496854975874581,0.84035382312841,0.397021529118257,0.706194548046534,0.157626094583399,0.254751240243925,0.27585565048313,-3.1006811656105,4
25,38,4.2628328336952,0.0454936519688678,0.213163809084787,1,0.943344972281346,0.640967278637986,0.501575071628217,0.54953499407922,0.50944037236053,0.440169335307067,0.174781442713329,0.790260833376334,0.0305485527169527,0.624512184768657,0.255522591257038,0.241888453071824,-1.54448812781718,4
25,39,4.22580673930759,0.000817919576494,0.213163809084787,1,0.284177252285259,0.137198325777235,0.508166748828178,0.554572683607828,0.575357144360138,0.490546230593142,0.399788323296658,0.275602196103371,0.159830703444353,0.0759565704970012,0.292377369464556,0.272043539533743,-5.56305219133026,4
25,40,3.43504741924614,0.0025031677576652,0.213163809084787,1,0.216256014878135,0.721606912153325,0.508845961202249,0.548728597744067,0.582149268100851,0.432105371955533,0.0109340381013806,0.327401648796956,0.0001195531892024,0.107191839634965,0.296224303889963,0.237108574830838,-4.44450389403027,4
25,41,5.59325382163021,0.0006604298465296,0.213163809084787,1,0.460289561910415,0.286310065218957,0.506405625731927,0.553081566213411,0.345220598172032,0.611474065300324,0.987551377917352,0.192672352962216,0.975257724026461,0.0371226355959966,0.174821653032858,0.338195033735184,-5.77692530020632,5
25,42,3.70763502569979,0.0017129209948803,0.213163809084787,1,0.220334172270276,0.81920209957416,0.508805179628328,0.547752645869859,0.369216137136046,0.558184861864803,0.286521546605632,0.0158970630585729,0.0820945966692831,0.0002527166138882,0.187859082977183,0.305747234970948,-4.82386082950504,5
25,43,4.58305120897057,0.0144167155931436,0.213163809084787,1,0.71822932402557,0.736800871666177,0.503826228110775,0.548576658148938,0.319426621960516,0.566424984655602,0.111286260122907,0.949532600400165,0.0123846316921432,0.901612159222699,0.160935510100533,0.310727525174434,-2.69367258842483,5
25,44,6.04732468407693,0.0005831453761531,0.213163809084787,1,0.374692552793096,0.643679584852789,0.5072615958231,0.549507871017072,0.353780299083764,0.57573711333694,0.943093849069962,0.512451319692685,0.889426008153596,0.262606355054774,0.179459159084004,0.316372075415297,-5.90137969183599,5
25,45,4.05714026814265,0.004044937769226,0.213163809084787,1,0.37287190160054,0.918050702167331,0.507279802335025,0.546764159843927,0.353962364203019,0.548300001605486,0.103331405604905,0.735331593146657,0.0106773793842853,0.540712551879601,0.179557958146946,0.299790789720247,-3.96459476109736,5
25,46,3.82805377431084,0.001567112848919,0.213163809084787,1,0.154434307744963,0.737031616761913,0.509464178273581,0.548574350697981,0.375806123588577,0.566401910146028,0.072894570542383,0.520873528528134,0.0053136184145584,0.271309232721349,0.191459757944234,0.310713560092453,-4.91282595018963,5
25,47,4.34980737842915,0.0005172265705874,0.213163809084787,1,0.162141768744519,0.684605203366207,0.509387103663586,0.549098614831938,0.375035377488621,0.571644551485599,0.641707191040266,0.311940162421466,0.411788119032788,0.0973066649315306,0.191038184710308,0.313889231396967,-6.02133518636461,5
25,48,4.20065211755399,0.0016487649584934,0.213163809084787,1,0.387981798989956,0.430723736813968,0.507128703361131,0.55163742949746,0.352451374464078,0.597032698140822,0.214198132217711,0.992441096866959,0.045880839845556,0.984939330750493,0.178738208529816,0.329345582928337,-4.86203442923786,5
25,49,5.57136884064567,0.0005259514228864,0.213163809084787,1,0.224967767856368,0.764354395672736,0.508758843672467,0.548301122908873,0.368752777577436,0.563669632254946,0.698413745216651,0.887761639840696,0.48778175950755,0.788120729172642,0.187606236721307,0.309060692315018,-6.00460734930887,5
25,50,3.99099777767378,0.0180153164696229,0.213163809084787,1,0.836552387695031,0.380292442127958,0.50264299747408,0.55214174244432,0.30759431559357,0.602075827609423,0.135747199399056,0.823303567496224,0.0184273021446872,0.67782876425201,0.15461012879594,0.332431196539873,-2.47083861582061,5
25,51,4.16252948400177,0.0146976665724628,0.213163809084787,1,0.844044467702702,0.187854517917271,0.502568076674004,0.554066121686427,0.540842634871219,0.535134756169123,0.271976232089772,0.772123952180997,0.0739710708217494,0.596175397531602,0.271810242790529,0.296500038930238,-2.67437218225536,6
25,52,5.05739330815495,0.0129465053490413,0.213163809084787,1,0.826684309720801,0.426426888295849,0.502741678253823,0.551680397982642,0.542578650669409,0.511277519131266,0.486055138395381,0.386243030252265,0.236249597560553,0.149183678418452,0.272776901422233,0.282061785233914,-2.80123503236227,6
25,53,4.28523674513787,0.0337046161055727,0.213163809084787,1,0.761571753822591,0.72113560742108,0.503392803812805,0.548733310791389,0.54908990625923,0.481806647218743,0.0100926362359761,0.328224136341583,0.0001018613061917,0.107731083677178,0.276407907457144,0.26438335668964,-1.84442612246852,6
25,54,4.50872196519485,0.0417327639105691,0.213163809084787,1,0.804593202381203,0.975539765611952,0.502962589327219,0.546189269209481,0.544787761403369,0.456366231399655,0.0186741478537722,0.850789777593857,0.0003487237980645,0.723843245658205,0.274007863109217,0.249262338420062,-1.63077440128355,6
25,55,3.96341618864002,0.0188828649397066,0.213163809084787,1,0.879242916928546,0.238188229133688,0.502216092181745,0.553562784574263,0.537322789948634,0.530101385047482,0.24204961756587,0.730296877211192,0.0585880173637839,0.533333528864418,0.269852151808196,0.293444398813558,-2.42380603297977,6
25,56,3.93622586027471,0.0011351002834588,0.213163809084787,1,0.128674185586222,0.80974690931542,0.509721779495169,0.547847197772446,0.612379663082867,0.472945517029309,0.25831363340823,0.471020234871727,0.0667259332045613,0.221860061658617,0.312143251593251,0.259101876203547,-5.23533992437227,6
25,57,5.21050375886362,0.0162424018035343,0.213163809084787,1,0.896204173152751,0.634762874251709,0.502046479619503,0.549597038123083,0.535626664326214,0.49044392053568,0.494368055965024,0.899588754989452,0.244399774758637,0.809259928103472,0.268909481215313,0.269546526091882,-2.57443570876837,6
25,58,3.67809715744442,0.0018877206166654,0.213163809084787,1,0.392933870106084,0.0514096333967161,0.50707918264997,0.555430570531633,0.585953694630881,0.548779244621179,0.137403329841305,0.592576917016705,0.0188796750514785,0.351147402581022,0.297124920544157,0.30480876893586,-4.72669084856059,6
25,59,3.87468799152367,0.0027280685239405,0.213163809084787,1,0.225638981262859,0.858434509634079,0.508752131538402,0.547360321769259,0.602683183515203,0.468076756997443,0.0510832646770102,0.619435656012568,0.0026094999300614,0.38370053193972,0.30661635425571,0.256206644322832,-4.35846706846064,6
25,60,6.00810697811859,0.0010009447300243,0.213163809084787,1,0.492882955751133,0.635703144630742,0.506079691793519,0.549587635419293,0.575958786066376,0.490349893497776,0.927082930336299,0.766858506203144,0.859482759720938,0.588071968536118,0.291481044938241,0.269490238495545,-5.36111664282514,6
25,61,4.36143880903645,0.0014210518125954,0.213163809084787,1,0.517741605468819,0.29616365391001,0.505831105296343,0.5529830303265,0.344684170003186,0.614490553600966,0.592902147699422,0.611943368071878,0.351532956746588,0.374474685727154,0.174351974690864,0.339802848437271,-5.01066361635692,7
25,62,5.62684186831345,0.0003226804794857,0.213163809084787,1,0.249029562796032,0.783873945940536,0.50851822572307,0.548105927406195,0.371555374270465,0.565719524397914,0.942715921462088,0.883663659464809,0.888713308578113,0.780861463058737,0.188942679681888,0.31007422457191,-6.49315359983918,7
25,63,5.84738165938292,0.0022002627198228,0.213163809084787,1,0.668724456117215,0.669266776952459,0.504321276789858,0.549251999096075,0.329585884938347,0.577180241296721,0.863467047480818,0.980756945116107,0.745575342085242,0.961884185393479,0.166217174304022,0.317017401370979,-4.57348415553714,7
25,64,4.72967535575938,0.0002721827349854,0.213163809084787,1,0.0545091452381952,0.487884997789264,0.510463429898649,0.551065816887707,0.391007416026248,0.595318419213041,0.64317495832872,0.0298354173890438,0.413674027021151,0.0008901521307784,0.199594986700567,0.328059630991933,-6.66334254532965,7
25,65,5.8282006972829,0.0024383395692231,0.213163809084787,1,0.436214101935552,0.982712330709874,0.506646380331675,0.546117543558501,0.352836920356513,0.54583568592098,0.593441867242337,0.646356857611346,0.352173249796072,0.417777187381213,0.178763548546003,0.298090443981735,-4.47074362363277,7
25,66,6.0359862182017,0.0061113911257136,0.213163809084787,1,0.837209348133214,0.717450701831268,0.502636427869699,0.548770159847287,0.312737395736747,0.57236184880884,0.91450025431101,0.501629466388019,0.836310715134902,0.251632121548729,0.157193207454391,0.314095103261316,-3.55190649945506,7
25,67,2.80139081072975,0.0021993050283912,0.213163809084787,1,0.363813455233635,0.126288549387022,0.507370386798694,0.55468178137173,0.360076985026704,0.631478064053265,0.0986357129300339,0.100943191635005,0.009729003865216,0.0101895279374613,0.182692399170307,0.350269377466236,-4.57391951260013,7
25,68,5.66831176353481,0.0064320812451414,0.213163809084787,1,0.7426763999538,0.883898903673622,0.503581757351493,0.547105677828864,0.322190690554688,0.555717028624605,0.854520070957368,0.185339884814075,0.730204551668985,0.0343508729028946,0.162249354151821,0.304035941626707,-3.50076276367965,7
25,69,3.77821538189639,0.0003385551024539,0.213163809084787,1,0.0442828839469362,0.4939968451831,0.510565692511561,0.551004698413769,0.392030042155374,0.594707234473657,0.559010878689188,0.152175625945943,0.312493162492858,0.0231574211320395,0.200157089958395,0.327686480375644,-6.44512934254413,7
25,70,4.45077131992292,0.000749315577383,0.213163809084787,1,0.050382346677281,0.999532484542515,0.510504697884258,0.545949342020175,0.39142009588234,0.544153670537716,0.396731287600189,0.681077692746202,0.157395714560904,0.46386682355649,0.199821797794241,0.297080338387929,-5.65065597945357,7
25,71,3.84955185075619,0.0036794437717752,0.213163809084787,1,0.425551784539656,0.479586995064314,0.506753003505634,0.551148796914957,0.455611863362412,0.528289255973976,0.166473799107919,0.146856723435799,0.0277135257894237,0.0215668972182987,0.230882680191701,0.291165987853155,-4.05929933509036,8
25,72,3.5461754392833,0.0332275331545876,0.213163809084787,1,0.832736886058192,0.375712057556051,0.502681152490449,0.55218754629004,0.414893353210558,0.538676749724803,0.0755000095480685,0.177147559556307,0.0057002514417584,0.0313812578567552,0.20855906895251,0.297450592674032,-1.8586820827544,8
25,73,5.34712240406001,0.0009002170132982,0.213163809084787,1,0.43567051036614,0.483071380550439,0.506651816247369,0.551113953060096,0.454599990779764,0.527940817425364,0.9101305042102,0.104782282398626,0.828337534693914,0.0109793267046654,0.230323910994605,0.290955550873071,-5.46718034570996,8
25,74,4.86183417105311,0.0175750424166301,0.213163809084787,1,0.925524936405916,0.120141377661429,0.501753271986972,0.554743253088986,0.405614548175786,0.564233817714265,0.478941723549339,0.502045076555055,0.229385174556412,0.252049258893171,0.203518426712718,0.313004903541629,-2.49558107571508,8
25,75,4.48448015425595,0.0008756036046612,0.213163809084787,1,0.14536549958483,0.688508320179901,0.509554866355182,0.549059583663801,0.483630491857895,0.507397123462418,0.446102348357865,0.052069966358179,0.199007305210402,0.0027112813965418,0.246436270643941,0.278591253360485,-5.49490272342494,8
25,76,4.85373292064524,0.0040877359537969,0.213163809084787,1,0.4841089460548,0.747583119074203,0.506167431890483,0.548468835674858,0.449756147210898,0.501489643572987,0.311851472248802,0.484074014234745,0.0972513407437456,0.23432765125734,0.227651914010698,0.275051440913476,-3.95406966661606,8
25,77,4.03906113179856,0.00040243476745,0.213163809084787,1,0.0625948794781657,0.389434672412327,0.510382572556249,0.552050320141477,0.491907553868561,0.537304488239175,0.397363644306376,0.442682269900911,0.157897865816444,0.195967592084623,0.251061042803288,0.296619114745889,-6.27228319057811,8
25,78,4.46940915386645,0.0052962305764879,0.213163809084787,1,0.601390596209461,0.728902617541572,0.504994615388936,0.548655640690184,0.438027982195432,0.50335769372625,0.392532657692857,0.792137502034957,0.154081887355418,0.627481822130181,0.221201772398374,0.27617003794771,-3.69506557132947,8
25,79,5.52337780050166,0.0550477139623289,0.213163809084787,1,0.984982031672123,0.853095942551027,0.501158701034309,0.54741370744009,0.399668838649165,0.490938361225305,0.368356529968742,0.539348747945242,0.135686533170613,0.2908970719101,0.200297516021307,0.268746388442906,-1.35386059113634,8
25,80,4.45497115673655,0.0010652085268334,0.213163809084787,1,0.0837443477944944,0.896443072212814,0.510171077873086,0.546980236143472,0.489792607036928,0.486603648259126,0.155483706136032,0.899213177479529,0.0241751828737961,0.808584338552831,0.249878022266298,0.266162578433052,-5.29889034703425,8
25,81,4.07192927948628,0.0127191781181775,0.213163809084787,1,0.785977503115203,0.255626736016229,0.503148746319879,0.553388399505438,0.517349656642448,0.481444418135939,0.237921089870793,0.649729861985389,0.056606445005306,0.422148893555552,0.260303831148668,0.266425756003074,-2.8189499843993,9
25,82,4.75054237287384,0.0664933323434609,0.213163809084787,1,0.999208814912426,0.552955515137756,0.501016433201906,0.550415111714223,0.496026525462726,0.451711540223786,0.126940251811704,0.624989767578837,0.0161138275300187,0.390612209578248,0.24851744056087,0.248628857874879,-1.16495924974989,9
25,83,4.67695868113082,0.0057654414012774,0.213163809084787,1,0.628975591959517,0.660729271751192,0.504718765431436,0.549337374148088,0.533049847758017,0.440934164562442,0.571387240154369,0.122236886537509,0.326483378211226,0.0149418564303838,0.269040261073841,0.242221616132913,-3.61017921037996,9
25,84,4.40116211339292,0.0043906733235622,0.213163809084787,1,0.429355980550726,0.694531111093296,0.506714961545523,0.548999355754667,0.553011808898896,0.437553980628232,0.182759812757904,0.514782594986377,0.033401149159304,0.265001120100908,0.280219357480424,0.240216853472789,-3.88257833488118,9
25,85,5.14833076527089,0.0542808825393442,0.213163809084787,1,0.927864316468531,0.96044809185448,0.501729878186345,0.546340185947055,0.503160975307116,0.410962282552114,0.401404633205762,0.128669648339333,0.161125679559053,0.0165558784037676,0.252450894848962,0.224525209866748,-1.36788883302324,9
25,86,3.64809898635091,0.0018816704523572,0.213163809084787,1,0.362415011826528,0.415710825586892,0.507384371232765,0.551787558609731,0.559705905771316,0.465436009178872,0.186653266556365,0.778035054005629,0.0348394419161616,0.605338545261542,0.283986029075044,0.256821799193866,-4.72990100605981,9
25,87,5.6023479702051,0.0098508331614568,0.213163809084787,1,0.86959709472161,0.762070756498917,0.502312550403815,0.548323959300611,0.508987697481808,0.43080001608767,0.892730515801605,0.494700606673763,0.796967773843399,0.244728690243389,0.255670908446252,0.236217970487958,-3.07450489034654,9
25,88,3.85270595393783,0.0005624850037792,0.213163809084787,1,0.252960806462903,0.0900475917242,0.508478913286402,0.555044190948358,0.570651326307678,0.498002332565142,0.463612936783567,0.587692077822487,0.214936955153083,0.345381978335312,0.290164166266372,0.276413301769014,-5.93745173207991,9
25,89,4.78449712649868,0.0007721923342363,0.213163809084787,1,0.286855828863726,0.582619218769001,0.508139963062393,0.55011847467791,0.567261824067596,0.448745169860661,0.609218109397422,0.605109634209583,0.371146704817769,0.366157669413255,0.288248402328414,0.246863008362827,-5.62058254924803,9
25,90,3.42902361990915,0.0014248587006111,0.213163809084787,1,0.416263120658515,0.0953317989436525,0.506845890144446,0.554991348876164,0.554321094888117,0.497473911843196,0.452582550872054,0.167615251051285,0.204830965353856,0.0280948723849854,0.280955368764411,0.276093717364557,-5.00798827553456,9
25,91,5.34403344295526,0.0136467877856568,0.213163809084787,1,0.795730907411513,0.700852116245227,0.503051212276916,0.548936145703148,0.441451993657158,0.404982413225136,0.512857979349486,0.0916428389408158,0.263023306982438,0.0083984099291323,0.222072960571295,0.222309484993366,-2.74855675999381,10
25,92,6.11585150008115,0.001618285667671,0.213163809084787,1,0.515971189594878,0.843790542996252,0.505848809455082,0.547506761435638,0.469427965438822,0.390688570550034,0.81912782273384,0.927163042122749,0.670970389976681,0.85963130667831,0.237459577442149,0.213904633991768,-4.88069356778184,10
25,93,4.23353053130828,0.0043785186724059,0.213163809084787,1,0.399921140313551,0.809692974896279,0.507009309947895,0.547847737116637,0.481032970366955,0.394098327360031,0.0927674994876356,0.551130667025124,0.0086058089611884,0.303745012135558,0.243888194367936,0.215905876845645,-3.88535046233502,10
25,94,5.54852425665197,0.0016242500443236,0.213163809084787,1,0.555288034341436,0.396824546623247,0.505455641007616,0.551976421399368,0.465496280964166,0.435385170187334,0.764298049134946,0.314662963621784,0.584151507911484,0.0990127806752445,0.235287721081404,0.24032234817036,-4.87701472880573,10
25,95,4.33594848386524,0.0002287528466468,0.213163809084787,1,0.0331497534162793,0.351304795840021,0.510677023816868,0.5524316189072,0.517710109056682,0.439937145265657,0.632015634486895,0.0714043535264909,0.399443762235872,0.005098581702536,0.264382657692972,0.243035189376519,-6.83717405741905,10
25,96,4.48297479587359,0.0031743459963505,0.213163809084787,1,0.449739964202054,0.686669406619523,0.50651112170901,0.549077972799405,0.476051087978104,0.406400684187707,0.333231150131514,0.28391422593842,0.111042999417972,0.0806072876902124,0.241125170562584,0.223145663818077,-4.20695930114758,10
25,97,5.09751508596524,0.0044928006206866,0.213163809084787,1,0.720180476125526,0.226826993705049,0.503806716589775,0.55367639692855,0.449007036785757,0.452384925479154,0.507252941414301,0.67337213502661,0.257305546573461,0.453430032230295,0.226212760928737,0.250474855564088,-3.85958467331221,10
25,98,5.36642273697272,0.0067680514408714,0.213163809084787,1,0.894404916200031,0.157377273183474,0.50206447218903,0.554370894133765,0.431584592778307,0.459329897531312,0.909088526784993,0.0408328251816221,0.82644194953211,0.0016673196123129,0.216683290778158,0.254639125996804,-3.4498477039963,10
25,99,5.34124880228401,0.0009625955526732,0.213163809084787,1,0.483669438502564,0.273329355842695,0.506171826966005,0.553211373307173,0.472658140548053,0.44773468926539,0.793746481349765,0.253736626474151,0.630033476655133,0.0643822756144829,0.239246234531563,0.247691922325767,-5.40018286911593,10
25,100,4.61571655308276,0.0011570221700023,0.213163809084787,1,0.362195023875263,0.304008242544825,0.507386571112278,0.552904584440152,0.484805582010783,0.444666800595177,0.356732150269585,0.778318412813163,0.127257827035962,0.605779551724001,0.245983841912544,0.245858312597408,-5.21621131721802,10
26,1,5.58078390102642,0.0051875326474558,0.209674682697119,1,0.73228942878028,0.861627606035412,0.490099452665057,0.481180613909969,0.503654296650567,0.304617975362301,0.807591370154949,0.583648002073445,0.652203821148748,0.340644990324324,0.246840695120847,0.146576264392844,-3.69929902053874,1
26,2,3.92905124485316,0.0037419501125815,0.209674682697119,1,0.618957248569728,0.198760312615897,0.491232774467163,0.487809286844164,0.514987514671622,0.370904704704253,0.278987173636347,0.799671503210525,0.0778338430535973,0.639474513046981,0.25297874564809,0.180930759488927,-4.02595030355083,1
26,3,5.24236877451432,0.0073452137082224,0.209674682697119,1,0.926445586718516,0.0293327540005172,0.488157891085675,0.489503562430318,0.484238680856744,0.387847460565791,0.769763503927993,0.636287004079483,0.592535851979501,0.404861151560444,0.236384933229137,0.189852713626507,-3.35150829461699,1
26,4,4.9198130111409,0.0005613346695811,0.209674682697119,1,0.362395745343366,0.115362513958346,0.493798389499427,0.48864326483074,0.540643664994259,0.379244484570008,0.753126277761312,0.0603913303157477,0.567199190254609,0.0036471127773057,0.266968971067232,0.18531526310934,-5.92299519192296,1
