0,0,5,10,100,34,2,3,12,12,12,12
0,0,7.03999996185303,0,0,34,0,1,13,12,7,9
0,0,40.7999992370605,3,9,50,0,2,12,10,7,12
0,0,16.0499992370605,10,100,30,2,0,16,12,12,17
0,0,33.0999984741211,2,4,38,0,2,16,10,7,12
0,0,33.8559989929199,10,100,54,0,0,14,12,12,14
0,0,20.5,4,16,30,1,2,17,12,12,12
0,0,28.6000003814697,0,0,55,0,0,11,7,7,12
0,0,18.75,10,100,51,0,1,12,10,10,10
0,0,20.2999992370605,5,25,44,0,1,12,7,7,12
0,0,13.4200000762939,0,0,53,0,0,12,7,7,12
0,0,18.3999996185303,0,0,42,0,2,9,3,3,10
0,0,16.681999206543,19,361,38,0,2,11,10,7,12
0,0,32.685001373291,2,4,38,1,3,12,7,7,13
0,0,7.05000019073486,12,144,41,1,4,11,3,3,12
0,0,10.8669996261597,5,25,35,0,3,9,12,7,8
0,0,18.2199993133545,5,25,33,1,2,12,12,12,12
0,0,26.613000869751,5,25,48,0,0,16,7,7,13
0,0,25,10,100,47,0,0,12,12,10,12
0,0,15.6999998092651,0,0,34,0,5,13,7,7,12
0,0,40.25,4,16,33,2,1,17,12,10,13
0,0,73.5999984741211,3,9,31,3,1,17,12,16,13
0,0,10.5920000076294,2,4,58,0,0,8,12,7,8
0,0,8,1,1,49,0,0,8,7,7,12
0,0,13.3999996185303,0,0,55,0,1,9,7,3,8
0,0,23.7000007629395,1,1,44,0,0,8,12,12,14
0,0,18.8999996185303,1,1,44,0,0,8,7,7,9
0,0,48.2999992370605,6,36,36,0,3,17,7,12,16
0,0,24.4699993133545,12,144,38,0,3,14,14,14,12
0,0,28.6299991607666,6,36,37,0,3,17,16,7,16
0,0,25.3199996948242,9,81,47,0,0,12,12,7,12
0,0,13.5299997329712,14,196,47,0,3,10,12,10,12
0,0,14.8000001907349,13,169,32,1,1,12,7,7,12
0,0,17.3999996185303,8,64,43,1,2,12,12,7,12
0,0,15.9799995422363,0,0,42,1,4,10,10,10,11
0,0,16.576000213623,1,1,56,0,0,8,7,7,12
0,0,21.8500003814697,3,9,38,0,5,16,12,7,13
0,0,14.6000003814697,13,169,52,0,2,11,7,7,12
0,0,21.6000003814697,3,9,50,0,0,12,12,12,12
0,0,24,8,64,33,0,0,17,12,12,16
0,0,20.882999420166,8,64,44,0,2,17,7,7,16
0,0,19.5,18,324,41,0,1,16,7,7,12
0,0,42.7999992370605,2,4,45,0,1,12,14,12,12
0,0,41.5,3,9,53,0,0,16,7,7,14
0,0,18.9650001525879,5,25,53,0,0,17,12,12,14
0,0,16.1000003814697,2,4,42,0,1,12,12,10,12
0,0,14.6999998092651,10,100,32,2,0,16,12,17,13
0,0,18.7999992370605,30,900,56,0,0,12,7,7,12
0,0,14.75,1,1,37,1,3,11,10,7,11
0,0,21,5,25,40,1,2,14,12,7,12
0,0,35.4000015258789,8,64,54,0,3,16,0,7,15
0,0,10.6999998092651,0,0,53,0,0,9,7,7,7
0,0,24.5,4,16,48,0,1,12,7,7,12
0,0,17.0450000762939,2,4,36,1,2,14,7,7,12
0,0,18.7999992370605,30,900,57,0,0,14,7,7,12
0,0,14,25,625,51,0,0,7,10,7,12
0,0,18.2140007019043,3,9,33,0,4,12,7,0,13
0,0,20.1770000457764,20,400,52,0,0,11,7,7,12
0,0,8.30000019073486,20,400,56,0,0,8,0,7,10
0,0,14.1999998092651,0,0,36,1,2,11,14,9,12
0,0,21.7679996490479,15,225,36,1,0,16,12,12,14
0,0,29.55299949646,10,100,46,0,1,10,10,7,12
0,0,4.34999990463257,4,16,31,0,3,9,7,7,10
0,0,24,3,9,52,0,0,12,7,7,11
0,0,18.2999992370605,10,100,46,0,2,12,7,7,12
0,0,17.2000007629395,9,81,35,2,0,16,7,3,12
0,0,16.4759998321533,7,49,59,0,0,10,7,7,12
0,0,13.3999996185303,12,144,36,0,1,12,0,0,8
0,0,44.9879989624023,0,0,51,1,3,7,3,3,7
0,0,18.2000007629395,16,256,31,1,0,12,12,12,16
0,0,28,4,16,31,0,2,17,12,12,14
0,0,11.5500001907349,7,49,32,1,1,13,12,12,12
0,0,28.4500007629395,7,49,35,1,2,16,12,7,16
0,0,15.0959997177124,14,196,40,0,3,12,7,10,12
0,0,8.00899982452393,2,4,33,1,2,12,7,7,10
0,0,10.039999961853,20,400,54,0,0,11,0,0,7
0,0,16.7000007629395,5,25,36,1,1,12,12,12,12
0,0,8.39999961853027,10,100,50,0,1,8,12,7,10
0,0,13,20,400,54,0,0,8,0,0,8
0,0,17.9699993133545,10,100,48,0,1,12,7,7,11
0,0,18.4500007629395,8,64,41,0,4,16,14,17,15
0,0,31,11,121,50,0,4,12,12,7,12
0,0,24.1350002288818,3,9,46,0,2,8,10,7,12
0,0,31.7000007629395,6,36,42,0,1,17,12,12,13
0,0,10.1899995803833,4,16,31,1,2,12,3,3,9
0,0,21.5739994049072,4,16,53,0,0,8,10,10,12
0,0,26.6800003051758,9,81,51,0,1,12,3,3,12
0,0,17.7000007629395,10,100,47,0,1,12,7,9,12
0,0,29.3999996185303,3,9,50,0,1,12,12,12,12
0,0,22.1590003967285,2,4,37,0,1,5,7,7,6
0,0,35,2,4,30,2,2,12,12,12,12
0,0,8.63000011444092,0,0,49,0,0,12,16,16,12
0,0,17.0799999237061,8,64,52,0,2,16,7,0,12
0,0,32.5,6,36,47,0,2,16,10,7,12
0,0,16,15,225,49,0,0,12,7,7,12
0,0,18.8500003814697,15,225,44,0,4,16,12,10,12
0,0,17.5,9,81,53,0,0,9,9,9,8
0,0,19.3920001983643,8,64,30,1,0,13,7,12,12
0,0,14.4499998092651,18,324,54,0,2,12,7,10,12
0,0,21.7999992370605,3,9,47,1,1,7,0,0,7
0,0,7.69999980926514,10,100,56,0,0,12,7,7,15
0,0,31.7999992370605,6,36,49,0,1,16,7,7,12
0,0,17.257999420166,20,400,48,0,0,12,7,7,6
0,0,13.3990001678467,8,64,49,0,1,10,10,12,12
0,0,16.0729999542236,3,9,56,0,1,12,12,16,12
0,0,23.2600002288818,4,16,46,0,0,11,7,7,12
0,0,37.2999992370605,13,169,45,0,2,17,12,12,12
0,0,11,4,16,32,0,2,12,12,7,12
0,0,13.0749998092651,17,289,43,1,1,12,7,7,12
0,0,13.6999998092651,4,16,34,1,1,12,7,7,12
0,0,25.1000003814697,0,0,30,1,1,10,7,10,12
0,0,18.6000003814697,15,225,38,2,0,12,12,16,17
0,0,29,11,121,33,1,1,17,16,16,16
0,0,19.2369995117188,23,529,52,0,0,12,7,7,12
0,0,19.8549995422363,1,1,43,0,3,12,12,14,11
0,0,9.44999980926514,5,25,33,1,1,12,12,7,12
0,0,30,1,1,45,0,0,12,7,7,10
0,0,15,5,25,36,2,1,12,10,10,10
0,0,24.701000213623,3,9,34,1,1,17,12,12,12
0,0,15.8999996185303,3,9,37,0,2,16,10,14,14
0,0,16.2399997711182,19,361,46,0,1,12,7,7,10
0,0,21.1000003814697,20,400,47,0,0,10,12,12,12
0,0,23,5,25,31,2,1,16,12,12,16
0,0,6.34000015258789,0,0,57,0,0,5,7,7,5
0,0,42.25,3,9,30,1,1,13,10,10,12
0,0,14.6940002441406,3,9,30,0,0,17,12,10,12
0,0,21.4169998168945,7,49,44,0,3,12,12,12,12
0,0,20.2000007629395,7,49,53,0,0,13,7,12,13
0,0,12.0900001525879,1,1,51,0,0,8,7,7,8
0,0,24.7600002288818,13,169,39,1,3,14,12,7,12
0,0,23,0,0,52,0,0,12,7,3,8
0,0,19.3649997711182,0,0,46,0,4,12,3,3,8
0,0,5.55000019073486,12,144,47,0,5,12,7,7,12
0,0,68.0350036621094,0,0,52,0,2,8,7,3,8
0,0,29.2999992370605,5,25,45,0,2,15,10,14,12
0,0,18.5,45,2025,60,0,0,11,7,7,11
0,0,22.5820007324219,10,100,41,0,2,7,17,7,13
0,0,21.5,2,4,39,0,3,12,7,7,8
0,0,28.0699996948242,3,9,49,0,1,12,7,7,12
0,0,50.2999992370605,1,1,32,1,1,13,12,12,15
0,0,23.5,5,25,33,1,3,13,12,12,12
0,0,15.5,10,100,36,0,4,8,7,9,10
0,0,13.4399995803833,4,16,37,3,3,14,7,0,13
0,0,8.10000038146973,7,49,30,1,2,11,12,12,12
0,0,9.80000019073486,9,81,44,1,1,10,7,12,11
0,0,20.2999992370605,5,25,48,0,1,12,7,12,12
0,0,15,4,16,40,0,4,11,7,7,11
0,0,56.0999984741211,11,121,47,0,0,16,9,9,13
0,0,22.8460006713867,9,81,36,0,2,12,12,7,12
0,0,22.2250003814697,4,16,40,0,2,14,7,12,11
0,0,17.6350002288818,2,4,46,0,1,12,12,7,12
0,0,18.5,23,529,52,0,0,12,3,12,12
0,0,13.3900003433228,3,9,44,0,1,12,12,12,12
0,0,15.1499996185303,15,225,45,0,1,14,7,7,10
0,0,16.2000007629395,8,64,30,2,1,7,7,3,7
0,0,33.9199981689453,3,9,40,1,3,12,12,12,12
0,0,14,25,625,43,0,1,12,7,12,12
0,0,16.7360000610352,2,4,49,0,2,10,12,3,12
0,0,30.6499996185303,0,0,46,1,4,12,12,12,12
0,0,12.3999996185303,19,361,52,0,0,12,7,7,11
0,0,19.0219993591309,3,9,31,1,1,15,7,10,12
0,0,11.2030000686646,7,49,42,1,1,11,7,7,10
0,0,19.8759994506836,1,1,33,0,3,8,7,14,11
0,0,57,9,81,57,0,0,13,7,12,16
0,0,18.2900009155273,3,9,49,0,0,10,10,10,10
0,0,20.2199993133545,8,64,45,0,1,14,14,12,14
0,0,22.1499996185303,0,0,56,0,0,12,7,7,11
0,0,30.6229991912842,5,25,41,1,3,12,10,10,12
0,0,9.38000011444092,20,400,56,0,0,6,3,3,5
0,0,22,3,9,48,0,1,10,7,7,10
0,0,23.6749992370605,12,144,52,0,2,16,12,10,16
0,0,33.6710014343262,5,25,51,0,0,12,7,7,12
0,0,12.3669996261597,1,1,35,0,3,10,7,7,11
0,0,21.9500007629395,0,0,45,0,0,12,7,7,12
0,0,32,7,49,54,0,0,17,7,7,12
0,0,22.6100006103516,13,169,54,0,2,13,10,10,12
0,0,12.0920000076294,3,9,31,1,0,8,7,7,12
0,0,3.77699995040894,0,0,53,0,3,4,7,7,6
0,0,36,2,4,35,2,2,14,16,14,14
0,0,26.8999996185303,0,0,36,1,3,16,12,16,12
0,0,32.242000579834,2,4,59,0,0,12,7,7,12
0,0,35.0200004577637,1,1,54,0,0,17,16,17,16
0,0,37.5999984741211,10,100,37,1,1,17,7,7,12
0,0,1.5,10,100,44,0,0,10,7,7,12
0,0,96,1,1,34,1,2,16,12,12,17
0,0,18.1499996185303,3,9,49,0,0,12,7,7,12
0,0,15.5,32,1024,49,0,0,12,7,7,12
0,0,14,0,0,60,0,0,8,7,7,9
0,0,14.7559995651245,7,49,51,0,0,12,7,7,12
0,0,22,5,25,30,1,1,14,12,10,12
0,0,24.4659996032715,2,4,47,0,2,9,7,7,12
0,0,24.3999996185303,5,25,36,0,4,17,12,12,12
0,0,24,3,9,35,1,3,12,7,7,12
0,0,15.5,25,625,58,0,0,12,12,9,12
0,0,30.7999992370605,0,0,41,1,3,16,14,12,14
0,0,10.6599998474121,3,9,51,0,1,8,7,7,10
0,0,13.3500003814697,10,100,47,0,0,12,7,7,12
0,0,10.0900001525879,10,100,45,1,2,9,12,3,9
0,0,55.5999984741211,7,49,60,0,0,17,16,14,14
0,0,25.7000007629395,5,25,30,1,1,16,12,12,16
0,0,29,15,225,55,0,0,13,7,3,11
0,0,7.28599977493286,1,1,32,1,2,8,10,7,12
0,0,37.7519989013672,5,25,36,0,2,12,7,7,12
0,0,13.0719995498657,9,81,55,0,0,7,3,3,12
0,0,7.04400014877319,18,324,47,0,0,12,3,3,12
0,0,18.2000007629395,1,1,47,0,1,8,7,7,12
0,0,27,0,0,37,0,1,12,12,7,11
0,0,30.2999992370605,6,36,50,0,2,17,10,12,12
0,0,12,1,1,30,0,3,12,3,7,12
0,0,31.5,2,4,48,0,1,17,16,17,17
0,0,27.0919990539551,15,225,43,0,2,12,10,10,10
0,0,20.9680004119873,25,625,48,1,0,8,7,7,11
0,0,27,1,1,41,1,2,17,17,7,14
0,0,11.2250003814697,0,0,50,0,0,10,7,10,12
0,0,37.7000007629395,0,0,58,0,0,5,3,3,8
0,0,28.2000007629395,0,0,38,0,5,15,12,16,13
0,0,34,8,64,37,0,1,12,7,12,12
0,0,63.2000007629395,22,484,50,0,0,17,12,7,16
0,0,7.5,5,25,42,0,4,6,3,3,8
0,0,17.4099998474121,10,100,37,1,3,17,10,10,9
0,0,51,1,1,41,0,2,17,16,17,16
0,0,12.9160003662109,1,1,31,0,2,12,10,7,12
0,0,21.8999996185303,6,36,51,0,0,11,7,7,12
0,0,17.6399993896484,4,16,36,1,2,12,7,7,12
0,0,20,6,36,54,0,0,15,14,16,15
0,0,15,0,0,49,0,0,12,7,7,12
0,0,14.0600004196167,1,1,48,1,1,8,10,12,9
0,0,15.8249998092651,3,9,42,0,2,10,7,14,9
0,0,16.5100002288818,15,225,41,1,2,14,3,16,12
0,0,13,33,1089,55,0,0,11,12,12,16
0,0,10,2,4,42,0,0,8,7,7,9
0,0,22,1,1,32,0,1,17,12,12,15
0,0,29.7999992370605,10,100,43,0,2,14,7,7,12
0,0,15,0,0,33,1,3,13,7,7,12
0,0,22.2999992370605,14,196,48,0,1,16,10,14,15
0,0,14.5500001907349,15,225,43,0,2,9,3,16,12
0,0,19.7299995422363,15,225,47,1,3,16,14,12,17
0,0,35,10,100,54,0,0,12,12,12,12
0,0,21.0139999389648,6,36,51,0,1,12,7,3,12
0,0,10.8760004043579,18,324,51,0,1,10,14,7,10
0,0,27.8500003814697,15,225,43,1,1,13,12,10,13
0,0,9.5600004196167,30,900,53,0,0,8,0,3,12
0,0,30.2999992370605,15,225,34,1,1,12,7,7,11
0,0,7.71999979019165,10,100,31,1,1,10,7,7,8
0,0,10.5500001907349,0,0,56,0,0,8,10,7,12
0,0,24.1060009002686,0,0,42,0,1,15,12,7,16
0,0,22.9950008392334,4,16,32,0,2,16,12,14,12
0,0,6,0,0,35,1,3,12,12,12,12
0,0,24.3500003814697,3,9,30,1,1,14,14,14,12
0,0,7.60799980163574,20,400,51,0,0,11,7,7,10
0,0,28.2000007629395,3,9,47,0,3,12,7,7,12
0,0,16.1499996185303,1,1,54,0,1,13,3,7,12
0,0,51.2000007629395,5,25,31,3,0,17,7,10,15
0,0,12.6459999084473,7,49,47,0,0,11,7,7,10
0,0,19,6,36,47,0,3,16,7,7,14
0,0,19,2,4,40,0,3,12,7,7,12
0,0,14.3999996185303,0,0,48,0,0,7,3,3,8
0,0,7.23199987411499,10,100,34,0,7,7,3,7,8
0,0,21.943000793457,6,36,38,0,3,16,7,10,12
0,0,47.5,4,16,32,1,3,16,7,10,12
0,0,28.8999996185303,8,64,48,0,1,17,12,7,16
0,0,12.3999996185303,18,324,41,0,2,7,7,7,12
0,0,6.5310001373291,7,49,49,0,2,3,0,0,5
0,0,22.4220008850098,15,225,59,0,0,12,3,7,8
0,0,22.2000007629395,7,49,58,0,0,16,7,7,13
0,0,77,8,64,41,0,3,15,7,14,12
0,0,88,8,64,45,0,2,12,10,10,12
0,0,26.0400009155273,3,9,30,1,1,17,12,10,14
0,0,63.5,10,100,41,0,1,16,7,7,12
0,0,12.1000003814697,9,81,30,2,0,16,10,10,12
0,0,17.5049991607666,24,576,53,0,1,12,12,7,12
0,0,18,12,144,31,0,0,14,10,7,12
0,0,28.0690002441406,2,4,43,0,2,17,12,12,14
0,0,14,6,36,31,1,1,14,12,14,12
0,0,8.11699962615967,18,324,51,0,0,10,10,3,12
0,0,11.8950004577637,17,289,43,0,0,12,7,7,9
0,0,45.25,7,49,31,1,2,16,16,16,14
0,0,31.1060009002686,6,36,48,0,0,12,7,10,11
0,0,4,10,100,31,1,1,14,12,7,12
0,0,40.5,5,25,44,0,1,12,7,7,12
0,0,21.6200008392334,7,49,48,0,1,14,10,7,11
0,0,23.4260005950928,11,121,53,0,1,12,0,0,12
0,0,26,14,196,42,0,3,12,3,3,10
0,0,7.84000015258789,5,25,39,2,6,12,7,0,12
0,0,6.80000019073486,2,4,32,1,2,4,7,3,10
0,0,5.32999992370605,4,16,36,0,2,12,7,12,12
0,0,28.2000007629395,5,25,40,0,2,16,10,10,13
0,0,10,14,196,31,2,3,12,12,12,12
0,0,9.95199966430664,4,16,43,0,0,12,10,3,12
0,0,24.9839992523193,15,225,60,0,0,8,12,12,12
0,0,28.363000869751,12,144,39,0,3,12,7,7,9
